country,alpha_3_code,time_period,obs_value,sex
Seychelles,SYC,2016,78.7,Male
Seychelles,SYC,2001,84.3,Total
Seychelles,SYC,2002,84.1,Total
Seychelles,SYC,2003,84.0,Total
Seychelles,SYC,2004,83.9,Total
Seychelles,SYC,2005,83.8,Total
Seychelles,SYC,2006,83.7,Total
Seychelles,SYC,2007,83.6,Total
Seychelles,SYC,2008,83.5,Total
Seychelles,SYC,2009,83.4,Total
Seychelles,SYC,2010,83.3,Total
Seychelles,SYC,2011,83.2,Total
Seychelles,SYC,2012,83.1,Total
Seychelles,SYC,2013,83.0,Total
Seychelles,SYC,2014,82.9,Total
Seychelles,SYC,2015,82.7,Total
Seychelles,SYC,2016,82.6,Total
Singapore,SGP,2001,84.9,Female
Singapore,SGP,2002,84.8,Female
Singapore,SGP,2003,84.7,Female
Singapore,SGP,2004,84.5,Female
Singapore,SGP,2005,84.4,Female
Singapore,SGP,2006,84.3,Female
Singapore,SGP,2007,84.2,Female
Singapore,SGP,2008,84.1,Female
Singapore,SGP,2009,84.0,Female
Singapore,SGP,2010,83.9,Female
Singapore,SGP,2011,83.7,Female
Singapore,SGP,2012,83.6,Female
Singapore,SGP,2013,83.5,Female
Singapore,SGP,2014,83.4,Female
Singapore,SGP,2015,83.3,Female
Singapore,SGP,2016,83.1,Female
Singapore,SGP,2001,77.7,Male
Singapore,SGP,2002,77.3,Male
Singapore,SGP,2003,76.8,Male
Singapore,SGP,2004,76.3,Male
Singapore,SGP,2005,75.7,Male
Singapore,SGP,2006,75.2,Male
Singapore,SGP,2007,74.7,Male
Singapore,SGP,2008,74.2,Male
Singapore,SGP,2009,73.6,Male
Singapore,SGP,2010,73.1,Male
Singapore,SGP,2011,72.5,Male
Singapore,SGP,2012,72.0,Male
Singapore,SGP,2013,71.4,Male
Singapore,SGP,2014,70.8,Male
Singapore,SGP,2015,70.3,Male
Singapore,SGP,2016,69.7,Male
Singapore,SGP,2001,81.2,Total
Singapore,SGP,2002,80.9,Total
Singapore,SGP,2003,80.6,Total
Singapore,SGP,2004,80.3,Total
Singapore,SGP,2005,80.0,Total
Singapore,SGP,2006,79.7,Total
Singapore,SGP,2007,79.3,Total
Singapore,SGP,2008,79.0,Total
Singapore,SGP,2009,78.7,Total
Singapore,SGP,2010,78.4,Total
Singapore,SGP,2011,78.0,Total
Singapore,SGP,2012,77.7,Total
Singapore,SGP,2013,77.3,Total
Singapore,SGP,2014,77.0,Total
Singapore,SGP,2015,76.6,Total
Singapore,SGP,2016,76.3,Total
Slovakia,SVK,2001,77.8,Female
Slovakia,SVK,2002,77.8,Female
Slovakia,SVK,2003,77.8,Female
Slovakia,SVK,2004,77.8,Female
Slovakia,SVK,2005,77.8,Female
Slovakia,SVK,2006,77.8,Female
Slovakia,SVK,2007,77.8,Female
Slovakia,SVK,2008,77.8,Female
Slovakia,SVK,2009,77.8,Female
Slovakia,SVK,2010,77.8,Female
Slovakia,SVK,2011,77.8,Female
Slovakia,SVK,2012,77.8,Female
Slovakia,SVK,2013,77.8,Female
Slovakia,SVK,2014,77.8,Female
Slovakia,SVK,2015,77.8,Female
Slovakia,SVK,2016,77.8,Female
Slovakia,SVK,2001,69.8,Male
Slovakia,SVK,2002,69.6,Male
Slovakia,SVK,2003,69.3,Male
Slovakia,SVK,2004,69.0,Male
Slovakia,SVK,2005,68.7,Male
Slovakia,SVK,2006,68.4,Male
Slovakia,SVK,2007,68.1,Male
Slovakia,SVK,2008,67.9,Male
Slovakia,SVK,2009,67.6,Male
Slovakia,SVK,2010,67.3,Male
Slovakia,SVK,2011,67.0,Male
Slovakia,SVK,2012,66.7,Male
Slovakia,SVK,2013,66.4,Male
Slovakia,SVK,2014,66.1,Male
Slovakia,SVK,2015,65.8,Male
Slovakia,SVK,2016,65.5,Male
Slovakia,SVK,2001,73.7,Total
Slovakia,SVK,2002,73.6,Total
Slovakia,SVK,2003,73.5,Total
Slovakia,SVK,2004,73.3,Total
Slovakia,SVK,2005,73.2,Total
Slovakia,SVK,2006,73.0,Total
Slovakia,SVK,2007,72.9,Total
Slovakia,SVK,2008,72.7,Total
Slovakia,SVK,2009,72.6,Total
Slovakia,SVK,2010,72.4,Total
Slovakia,SVK,2011,72.3,Total
Slovakia,SVK,2012,72.1,Total
Slovakia,SVK,2013,72.0,Total
Slovakia,SVK,2014,71.8,Total
Slovakia,SVK,2015,71.7,Total
Slovakia,SVK,2016,71.5,Total
Slovenia,SVN,2001,85.1,Female
Slovenia,SVN,2002,85.1,Female
Slovenia,SVN,2003,85.1,Female
Slovenia,SVN,2004,85.2,Female
Slovenia,SVN,2005,85.2,Female
Slovenia,SVN,2006,85.2,Female
Slovenia,SVN,2007,85.3,Female
Slovenia,SVN,2008,85.3,Female
Slovenia,SVN,2009,85.3,Female
Slovenia,SVN,2010,85.4,Female
Slovenia,SVN,2011,85.4,Female
Slovenia,SVN,2012,85.4,Female
Slovenia,SVN,2013,85.5,Female
Slovenia,SVN,2014,85.5,Female
Slovenia,SVN,2015,85.5,Female
Slovenia,SVN,2016,85.6,Female
Slovenia,SVN,2001,75.4,Male
Slovenia,SVN,2002,75.3,Male
Slovenia,SVN,2003,75.3,Male
Slovenia,SVN,2004,75.2,Male
Slovenia,SVN,2005,75.2,Male
Slovenia,SVN,2006,75.2,Male
Slovenia,SVN,2007,75.1,Male
Slovenia,SVN,2008,75.1,Male
Slovenia,SVN,2009,75.0,Male
Slovenia,SVN,2010,75.0,Male
Slovenia,SVN,2011,75.0,Male
Slovenia,SVN,2012,74.9,Male
Slovenia,SVN,2013,74.9,Male
Slovenia,SVN,2014,74.8,Male
Slovenia,SVN,2015,74.8,Male
Slovenia,SVN,2016,74.8,Male
Slovenia,SVN,2001,80.1,Total
Slovenia,SVN,2002,80.1,Total
Slovenia,SVN,2003,80.1,Total
Slovenia,SVN,2004,80.1,Total
Slovenia,SVN,2005,80.1,Total
Slovenia,SVN,2006,80.1,Total
Slovenia,SVN,2007,80.1,Total
Slovenia,SVN,2008,80.0,Total
Slovenia,SVN,2009,80.0,Total
Slovenia,SVN,2010,80.0,Total
Slovenia,SVN,2011,80.0,Total
Slovenia,SVN,2012,80.0,Total
Slovenia,SVN,2013,80.0,Total
Slovenia,SVN,2014,80.0,Total
Slovenia,SVN,2015,80.0,Total
Slovenia,SVN,2016,80.0,Total
Solomon Islands,SLB,2001,85.1,Female
Solomon Islands,SLB,2002,85.1,Female
Solomon Islands,SLB,2003,85.2,Female
Solomon Islands,SLB,2004,85.2,Female
Solomon Islands,SLB,2005,85.2,Female
Solomon Islands,SLB,2006,85.2,Female
Solomon Islands,SLB,2007,85.2,Female
Solomon Islands,SLB,2008,85.3,Female
Solomon Islands,SLB,2009,85.3,Female
Solomon Islands,SLB,2010,85.3,Female
Solomon Islands,SLB,2011,85.3,Female
Solomon Islands,SLB,2012,85.3,Female
Solomon Islands,SLB,2013,85.4,Female
Solomon Islands,SLB,2014,85.4,Female
Solomon Islands,SLB,2015,85.4,Female
Solomon Islands,SLB,2016,85.4,Female
Solomon Islands,SLB,2001,83.2,Male
Solomon Islands,SLB,2002,83.1,Male
Solomon Islands,SLB,2003,83.0,Male
Solomon Islands,SLB,2004,83.0,Male
Solomon Islands,SLB,2005,82.9,Male
Solomon Islands,SLB,2006,82.8,Male
Solomon Islands,SLB,2007,82.8,Male
Solomon Islands,SLB,2008,82.7,Male
Solomon Islands,SLB,2009,82.6,Male
Solomon Islands,SLB,2010,82.6,Male
Solomon Islands,SLB,2011,82.5,Male
Solomon Islands,SLB,2012,82.4,Male
Solomon Islands,SLB,2013,82.3,Male
Solomon Islands,SLB,2014,82.3,Male
Solomon Islands,SLB,2015,82.2,Male
Solomon Islands,SLB,2016,82.1,Male
Solomon Islands,SLB,2001,84.1,Total
Solomon Islands,SLB,2002,84.1,Total
Solomon Islands,SLB,2003,84.1,Total
Solomon Islands,SLB,2004,84.0,Total
Solomon Islands,SLB,2005,84.0,Total
Solomon Islands,SLB,2006,84.0,Total
Solomon Islands,SLB,2007,84.0,Total
Solomon Islands,SLB,2008,83.9,Total
Solomon Islands,SLB,2009,83.9,Total
Solomon Islands,SLB,2010,83.9,Total
Solomon Islands,SLB,2011,83.8,Total
Solomon Islands,SLB,2012,83.8,Total
Solomon Islands,SLB,2013,83.8,Total
Solomon Islands,SLB,2014,83.8,Total
Solomon Islands,SLB,2015,83.7,Total
Solomon Islands,SLB,2016,83.7,Total
Spain,ESP,2001,84.1,Female
Spain,ESP,2002,84.0,Female
Spain,ESP,2003,84.0,Female
Spain,ESP,2004,84.0,Female
Spain,ESP,2005,84.0,Female
Spain,ESP,2006,84.0,Female
Spain,ESP,2007,84.0,Female
Spain,ESP,2008,84.0,Female
Spain,ESP,2009,83.9,Female
Spain,ESP,2010,83.9,Female
Spain,ESP,2011,83.9,Female
Spain,ESP,2012,83.9,Female
Spain,ESP,2013,83.9,Female
Spain,ESP,2014,83.9,Female
Spain,ESP,2015,83.8,Female
Spain,ESP,2016,83.8,Female
Spain,ESP,2001,74.4,Male
Spain,ESP,2002,74.1,Male
Spain,ESP,2003,73.8,Male
Spain,ESP,2004,73.5,Male
Spain,ESP,2005,73.2,Male
Spain,ESP,2006,72.9,Male
Spain,ESP,2007,72.6,Male
Spain,ESP,2008,72.3,Male
Spain,ESP,2009,72.0,Male
Spain,ESP,2010,71.7,Male
Spain,ESP,2011,71.4,Male
Spain,ESP,2012,71.1,Male
Spain,ESP,2013,70.7,Male
Spain,ESP,2014,70.4,Male
Spain,ESP,2015,70.1,Male
Spain,ESP,2016,69.8,Male
Spain,ESP,2001,79.1,Total
Spain,ESP,2002,78.9,Total
Spain,ESP,2003,78.8,Total
Spain,ESP,2004,78.6,Total
Spain,ESP,2005,78.5,Total
Spain,ESP,2006,78.3,Total
Spain,ESP,2007,78.1,Total
Spain,ESP,2008,78.0,Total
Spain,ESP,2009,77.8,Total
Spain,ESP,2010,77.6,Total
Spain,ESP,2011,77.5,Total
Spain,ESP,2012,77.3,Total
Spain,ESP,2013,77.1,Total
Spain,ESP,2014,77.0,Total
Spain,ESP,2015,76.8,Total
Spain,ESP,2016,76.6,Total
Sri Lanka,LKA,2001,88.8,Female
Sri Lanka,LKA,2002,88.8,Female
Sri Lanka,LKA,2003,88.7,Female
Sri Lanka,LKA,2004,88.7,Female
Sri Lanka,LKA,2005,88.7,Female
Sri Lanka,LKA,2006,88.7,Female
Sri Lanka,LKA,2007,88.7,Female
Sri Lanka,LKA,2008,88.7,Female
Sri Lanka,LKA,2009,88.7,Female
Sri Lanka,LKA,2010,88.7,Female
Sri Lanka,LKA,2011,88.7,Female
Sri Lanka,LKA,2012,88.7,Female
Sri Lanka,LKA,2013,88.7,Female
Sri Lanka,LKA,2014,88.7,Female
Sri Lanka,LKA,2015,88.7,Female
Sri Lanka,LKA,2016,88.7,Female
Sri Lanka,LKA,2001,83.2,Male
Sri Lanka,LKA,2002,83.1,Male
Sri Lanka,LKA,2003,83.0,Male
Sri Lanka,LKA,2004,82.9,Male
Sri Lanka,LKA,2005,82.8,Male
Sri Lanka,LKA,2006,82.7,Male
Sri Lanka,LKA,2007,82.6,Male
Sri Lanka,LKA,2008,82.5,Male
Sri Lanka,LKA,2009,82.4,Male
Sri Lanka,LKA,2010,82.3,Male
Sri Lanka,LKA,2011,82.2,Male
Sri Lanka,LKA,2012,82.1,Male
Sri Lanka,LKA,2013,82.0,Male
Sri Lanka,LKA,2014,81.8,Male
Sri Lanka,LKA,2015,81.7,Male
Sri Lanka,LKA,2016,81.6,Male
Sri Lanka,LKA,2001,85.9,Total
Sri Lanka,LKA,2002,85.9,Total
Sri Lanka,LKA,2003,85.8,Total
Sri Lanka,LKA,2004,85.8,Total
Sri Lanka,LKA,2005,85.7,Total
Sri Lanka,LKA,2006,85.7,Total
Sri Lanka,LKA,2007,85.6,Total
Sri Lanka,LKA,2008,85.6,Total
Sri Lanka,LKA,2009,85.5,Total
Sri Lanka,LKA,2010,85.5,Total
Sri Lanka,LKA,2011,85.4,Total
Sri Lanka,LKA,2012,85.4,Total
Sri Lanka,LKA,2013,85.3,Total
Sri Lanka,LKA,2014,85.3,Total
Sri Lanka,LKA,2015,85.2,Total
Sri Lanka,LKA,2016,85.2,Total
Sudan,SDN,2001,90.6,Female
Sudan,SDN,2002,90.7,Female
Sudan,SDN,2003,90.7,Female
Sudan,SDN,2004,90.7,Female
Sudan,SDN,2005,90.7,Female
Sudan,SDN,2006,90.8,Female
Sudan,SDN,2007,90.8,Female
Sudan,SDN,2008,90.8,Female
Sudan,SDN,2009,90.8,Female
Sudan,SDN,2010,90.9,Female
Sudan,SDN,2011,90.9,Female
Sudan,SDN,2012,90.9,Female
Sudan,SDN,2013,91.0,Female
Sudan,SDN,2014,91.0,Female
Sudan,SDN,2015,91.0,Female
Sudan,SDN,2016,91.0,Female
Sudan,SDN,2001,88.0,Male
Sudan,SDN,2002,88.1,Male
Sudan,SDN,2003,88.2,Male
Sudan,SDN,2004,88.3,Male
Sudan,SDN,2005,88.4,Male
Sudan,SDN,2006,88.5,Male
Sudan,SDN,2007,88.6,Male
Sudan,SDN,2008,88.8,Male
Sudan,SDN,2009,88.9,Male
Sudan,SDN,2010,89.0,Male
Sudan,SDN,2011,89.1,Male
Sudan,SDN,2012,89.2,Male
Sudan,SDN,2013,89.3,Male
Sudan,SDN,2014,89.4,Male
Sudan,SDN,2015,89.5,Male
Sudan,SDN,2016,89.6,Male
Sudan,SDN,2001,89.3,Total
Sudan,SDN,2002,89.4,Total
Sudan,SDN,2003,89.4,Total
Sudan,SDN,2004,89.5,Total
Sudan,SDN,2005,89.6,Total
Sudan,SDN,2006,89.6,Total
Sudan,SDN,2007,89.7,Total
Sudan,SDN,2008,89.8,Total
Sudan,SDN,2009,89.8,Total
Sudan,SDN,2010,89.9,Total
Sudan,SDN,2011,90.0,Total
Sudan,SDN,2012,90.0,Total
Sudan,SDN,2013,90.1,Total
Sudan,SDN,2014,90.2,Total
Sudan,SDN,2015,90.2,Total
Sudan,SDN,2016,90.3,Total
Suriname,SUR,2001,84.9,Female
Suriname,SUR,2002,84.9,Female
Suriname,SUR,2003,84.9,Female
Suriname,SUR,2004,84.8,Female
Suriname,SUR,2005,84.8,Female
Suriname,SUR,2006,84.8,Female
Suriname,SUR,2007,84.8,Female
Suriname,SUR,2008,84.7,Female
Suriname,SUR,2009,84.7,Female
Suriname,SUR,2010,84.7,Female
Suriname,SUR,2011,84.7,Female
Suriname,SUR,2012,84.6,Female
Suriname,SUR,2013,84.6,Female
Suriname,SUR,2014,84.6,Female
Suriname,SUR,2015,84.6,Female
Suriname,SUR,2016,84.6,Female
Suriname,SUR,2001,80.3,Male
Suriname,SUR,2002,80.1,Male
Suriname,SUR,2003,80.0,Male
Suriname,SUR,2004,79.9,Male
Suriname,SUR,2005,79.8,Male
Suriname,SUR,2006,79.6,Male
Suriname,SUR,2007,79.5,Male
Suriname,SUR,2008,79.4,Male
Suriname,SUR,2009,79.3,Male
Suriname,SUR,2010,79.1,Male
Suriname,SUR,2011,79.0,Male
Suriname,SUR,2012,78.9,Male
Suriname,SUR,2013,78.8,Male
Suriname,SUR,2014,78.6,Male
Suriname,SUR,2015,78.5,Male
Suriname,SUR,2016,78.4,Male
Suriname,SUR,2001,82.5,Total
Suriname,SUR,2002,82.5,Total
Suriname,SUR,2003,82.4,Total
Suriname,SUR,2004,82.3,Total
Suriname,SUR,2005,82.3,Total
Suriname,SUR,2006,82.2,Total
Suriname,SUR,2007,82.1,Total
Suriname,SUR,2008,82.0,Total
Suriname,SUR,2009,81.9,Total
Suriname,SUR,2010,81.9,Total
Suriname,SUR,2011,81.8,Total
Suriname,SUR,2012,81.7,Total
Suriname,SUR,2013,81.7,Total
Suriname,SUR,2014,81.6,Total
Suriname,SUR,2015,81.5,Total
Suriname,SUR,2016,81.4,Total
Sweden,SWE,2001,86.8,Female
Sweden,SWE,2002,86.8,Female
Sweden,SWE,2003,86.9,Female
Sweden,SWE,2004,86.9,Female
Sweden,SWE,2005,86.9,Female
Sweden,SWE,2006,87.0,Female
Sweden,SWE,2007,87.0,Female
Sweden,SWE,2008,87.0,Female
Sweden,SWE,2009,87.1,Female
Sweden,SWE,2010,87.1,Female
Sweden,SWE,2011,87.1,Female
Sweden,SWE,2012,87.2,Female
Sweden,SWE,2013,87.2,Female
Sweden,SWE,2014,87.3,Female
Sweden,SWE,2015,87.3,Female
Sweden,SWE,2016,87.3,Female
Sweden,SWE,2001,80.6,Male
Sweden,SWE,2002,80.7,Male
Sweden,SWE,2003,80.8,Male
Sweden,SWE,2004,81.0,Male
Sweden,SWE,2005,81.1,Male
Sweden,SWE,2006,81.2,Male
Sweden,SWE,2007,81.3,Male
Sweden,SWE,2008,81.4,Male
Sweden,SWE,2009,81.5,Male
Sweden,SWE,2010,81.6,Male
Sweden,SWE,2011,81.7,Male
Sweden,SWE,2012,81.8,Male
Sweden,SWE,2013,81.9,Male
Sweden,SWE,2014,82.0,Male
Sweden,SWE,2015,82.1,Male
Sweden,SWE,2016,82.2,Male
Sweden,SWE,2001,83.6,Total
Sweden,SWE,2002,83.7,Total
Sweden,SWE,2003,83.8,Total
Sweden,SWE,2004,83.8,Total
Sweden,SWE,2005,83.9,Total
Sweden,SWE,2006,84.0,Total
Sweden,SWE,2007,84.1,Total
Sweden,SWE,2008,84.1,Total
Sweden,SWE,2009,84.2,Total
Sweden,SWE,2010,84.3,Total
Sweden,SWE,2011,84.3,Total
Sweden,SWE,2012,84.4,Total
Sweden,SWE,2013,84.5,Total
Sweden,SWE,2014,84.5,Total
Sweden,SWE,2015,84.6,Total
Sweden,SWE,2016,84.7,Total
Switzerland,CHE,2001,88.5,Female
Switzerland,CHE,2002,88.6,Female
Switzerland,CHE,2003,88.6,Female
Switzerland,CHE,2004,88.6,Female
Switzerland,CHE,2005,88.7,Female
Switzerland,CHE,2006,88.7,Female
Switzerland,CHE,2007,88.7,Female
Switzerland,CHE,2008,88.8,Female
Switzerland,CHE,2009,88.8,Female
Switzerland,CHE,2010,88.9,Female
Switzerland,CHE,2011,88.9,Female
Switzerland,CHE,2012,88.9,Female
Switzerland,CHE,2013,89.0,Female
Switzerland,CHE,2014,89.0,Female
Switzerland,CHE,2015,89.0,Female
Switzerland,CHE,2016,89.1,Female
Switzerland,CHE,2001,80.9,Male
Switzerland,CHE,2002,81.1,Male
Switzerland,CHE,2003,81.2,Male
Switzerland,CHE,2004,81.3,Male
Switzerland,CHE,2005,81.4,Male
Switzerland,CHE,2006,81.5,Male
Switzerland,CHE,2007,81.6,Male
Switzerland,CHE,2008,81.7,Male
Switzerland,CHE,2009,81.8,Male
Switzerland,CHE,2010,81.9,Male
Switzerland,CHE,2011,82.0,Male
Switzerland,CHE,2012,82.1,Male
Switzerland,CHE,2013,82.2,Male
Switzerland,CHE,2014,82.3,Male
Switzerland,CHE,2015,82.4,Male
Switzerland,CHE,2016,82.5,Male
Switzerland,CHE,2001,84.6,Total
Switzerland,CHE,2002,84.7,Total
Switzerland,CHE,2003,84.8,Total
Switzerland,CHE,2004,84.9,Total
Switzerland,CHE,2005,84.9,Total
Switzerland,CHE,2006,85.0,Total
Switzerland,CHE,2007,85.1,Total
Switzerland,CHE,2008,85.1,Total
Switzerland,CHE,2009,85.2,Total
Switzerland,CHE,2010,85.3,Total
Switzerland,CHE,2011,85.4,Total
Switzerland,CHE,2012,85.4,Total
Switzerland,CHE,2013,85.5,Total
Switzerland,CHE,2014,85.6,Total
Switzerland,CHE,2015,85.6,Total
Switzerland,CHE,2016,85.7,Total
Syrian Arab Republic,SYR,2001,90.7,Female
Syrian Arab Republic,SYR,2002,90.7,Female
Syrian Arab Republic,SYR,2003,90.7,Female
Syrian Arab Republic,SYR,2004,90.8,Female
Syrian Arab Republic,SYR,2005,90.8,Female
Syrian Arab Republic,SYR,2006,90.8,Female
Syrian Arab Republic,SYR,2007,90.9,Female
Syrian Arab Republic,SYR,2008,90.9,Female
Syrian Arab Republic,SYR,2009,90.9,Female
Syrian Arab Republic,SYR,2010,90.9,Female
Syrian Arab Republic,SYR,2011,91.0,Female
Syrian Arab Republic,SYR,2012,91.0,Female
Syrian Arab Republic,SYR,2013,91.0,Female
Syrian Arab Republic,SYR,2014,91.1,Female
Syrian Arab Republic,SYR,2015,91.1,Female
Syrian Arab Republic,SYR,2016,91.1,Female
Syrian Arab Republic,SYR,2001,82.9,Male
Syrian Arab Republic,SYR,2002,83.0,Male
Syrian Arab Republic,SYR,2003,83.1,Male
Syrian Arab Republic,SYR,2004,83.1,Male
Syrian Arab Republic,SYR,2005,83.2,Male
Syrian Arab Republic,SYR,2006,83.3,Male
Syrian Arab Republic,SYR,2007,83.4,Male
Syrian Arab Republic,SYR,2008,83.5,Male
Syrian Arab Republic,SYR,2009,83.5,Male
Syrian Arab Republic,SYR,2010,83.6,Male
Syrian Arab Republic,SYR,2011,83.7,Male
Syrian Arab Republic,SYR,2012,83.8,Male
Syrian Arab Republic,SYR,2013,83.9,Male
Syrian Arab Republic,SYR,2014,83.9,Male
Syrian Arab Republic,SYR,2015,84.0,Male
Syrian Arab Republic,SYR,2016,84.1,Male
Syrian Arab Republic,SYR,2001,86.7,Total
Syrian Arab Republic,SYR,2002,86.7,Total
Syrian Arab Republic,SYR,2003,86.8,Total
Syrian Arab Republic,SYR,2004,86.8,Total
Syrian Arab Republic,SYR,2005,86.9,Total
Syrian Arab Republic,SYR,2006,86.9,Total
Syrian Arab Republic,SYR,2007,87.0,Total
Syrian Arab Republic,SYR,2008,87.1,Total
Syrian Arab Republic,SYR,2009,87.1,Total
Syrian Arab Republic,SYR,2010,87.2,Total
Syrian Arab Republic,SYR,2011,87.2,Total
Syrian Arab Republic,SYR,2012,87.3,Total
Syrian Arab Republic,SYR,2013,87.3,Total
Syrian Arab Republic,SYR,2014,87.4,Total
Syrian Arab Republic,SYR,2015,87.5,Total
Syrian Arab Republic,SYR,2016,87.5,Total
Thailand,THA,2001,85.3,Female
Thailand,THA,2002,85.3,Female
Thailand,THA,2003,85.3,Female
Thailand,THA,2004,85.3,Female
Thailand,THA,2005,85.2,Female
Thailand,THA,2006,85.2,Female
Thailand,THA,2007,85.2,Female
Thailand,THA,2008,85.2,Female
Thailand,THA,2009,85.2,Female
Thailand,THA,2010,85.1,Female
Thailand,THA,2011,85.1,Female
Thailand,THA,2012,85.1,Female
Thailand,THA,2013,85.1,Female
Thailand,THA,2014,85.0,Female
Thailand,THA,2015,85.0,Female
Thailand,THA,2016,85.0,Female
Thailand,THA,2001,77.8,Male
Thailand,THA,2002,77.4,Male
Thailand,THA,2003,76.9,Male
Thailand,THA,2004,76.4,Male
Thailand,THA,2005,75.9,Male
Thailand,THA,2006,75.5,Male
Thailand,THA,2007,75.0,Male
Thailand,THA,2008,74.5,Male
Thailand,THA,2009,74.0,Male
Thailand,THA,2010,73.4,Male
Thailand,THA,2011,72.9,Male
Thailand,THA,2012,72.4,Male
Thailand,THA,2013,71.9,Male
Thailand,THA,2014,71.3,Male
Thailand,THA,2015,70.8,Male
Thailand,THA,2016,70.2,Male
Thailand,THA,2001,81.5,Total
Thailand,THA,2002,81.3,Total
Thailand,THA,2003,81.0,Total
Thailand,THA,2004,80.8,Total
Thailand,THA,2005,80.5,Total
Thailand,THA,2006,80.3,Total
Thailand,THA,2007,80.0,Total
Thailand,THA,2008,79.7,Total
Thailand,THA,2009,79.5,Total
Thailand,THA,2010,79.2,Total
Thailand,THA,2011,78.9,Total
Thailand,THA,2012,78.6,Total
Thailand,THA,2013,78.4,Total
Thailand,THA,2014,78.1,Total
Thailand,THA,2015,77.8,Total
Thailand,THA,2016,77.5,Total
Timor-Leste,TLS,2001,92.8,Female
Timor-Leste,TLS,2002,92.8,Female
Timor-Leste,TLS,2003,92.9,Female
Timor-Leste,TLS,2004,92.9,Female
Timor-Leste,TLS,2005,92.9,Female
Timor-Leste,TLS,2006,93.0,Female
Timor-Leste,TLS,2007,93.0,Female
Timor-Leste,TLS,2008,93.1,Female
Timor-Leste,TLS,2009,93.1,Female
Timor-Leste,TLS,2010,93.1,Female
Timor-Leste,TLS,2011,93.2,Female
Timor-Leste,TLS,2012,93.2,Female
Timor-Leste,TLS,2013,93.3,Female
Timor-Leste,TLS,2014,93.3,Female
Timor-Leste,TLS,2015,93.3,Female
Timor-Leste,TLS,2016,93.4,Female
Timor-Leste,TLS,2001,85.3,Male
Timor-Leste,TLS,2002,85.3,Male
Timor-Leste,TLS,2003,85.3,Male
Timor-Leste,TLS,2004,85.3,Male
Timor-Leste,TLS,2005,85.4,Male
Timor-Leste,TLS,2006,85.4,Male
Timor-Leste,TLS,2007,85.4,Male
Timor-Leste,TLS,2008,85.4,Male
Timor-Leste,TLS,2009,85.4,Male
Timor-Leste,TLS,2010,85.4,Male
Timor-Leste,TLS,2011,85.5,Male
Timor-Leste,TLS,2012,85.5,Male
Timor-Leste,TLS,2013,85.5,Male
Timor-Leste,TLS,2014,85.5,Male
Timor-Leste,TLS,2015,85.5,Male
Timor-Leste,TLS,2016,85.5,Male
Timor-Leste,TLS,2001,89.0,Total
Timor-Leste,TLS,2002,89.0,Total
Timor-Leste,TLS,2003,89.0,Total
Timor-Leste,TLS,2004,89.1,Total
Timor-Leste,TLS,2005,89.1,Total
Timor-Leste,TLS,2006,89.1,Total
Timor-Leste,TLS,2007,89.1,Total
Timor-Leste,TLS,2008,89.2,Total
Timor-Leste,TLS,2009,89.2,Total
Timor-Leste,TLS,2010,89.2,Total
Timor-Leste,TLS,2011,89.2,Total
Timor-Leste,TLS,2012,89.2,Total
Timor-Leste,TLS,2013,89.3,Total
Timor-Leste,TLS,2014,89.3,Total
Timor-Leste,TLS,2015,89.3,Total
Timor-Leste,TLS,2016,89.4,Total
Tonga,TON,2001,84.8,Female
Tonga,TON,2002,84.8,Female
Tonga,TON,2003,84.8,Female
Tonga,TON,2004,84.8,Female
Tonga,TON,2005,84.8,Female
Tonga,TON,2006,84.8,Female
Tonga,TON,2007,84.8,Female
Tonga,TON,2008,84.8,Female
Tonga,TON,2009,84.8,Female
Tonga,TON,2010,84.8,Female
Tonga,TON,2011,84.8,Female
Tonga,TON,2012,84.8,Female
Tonga,TON,2013,84.8,Female
Tonga,TON,2014,84.8,Female
Tonga,TON,2015,84.8,Female
Tonga,TON,2016,84.8,Female
Tonga,TON,2001,85.7,Male
Tonga,TON,2002,85.8,Male
Tonga,TON,2003,85.9,Male
Tonga,TON,2004,85.9,Male
Tonga,TON,2005,86.0,Male
Tonga,TON,2006,86.1,Male
Tonga,TON,2007,86.2,Male
Tonga,TON,2008,86.2,Male
Tonga,TON,2009,86.3,Male
Tonga,TON,2010,86.4,Male
Tonga,TON,2011,86.4,Male
Tonga,TON,2012,86.5,Male
Tonga,TON,2013,86.5,Male
Tonga,TON,2014,86.6,Male
Tonga,TON,2015,86.7,Male
Tonga,TON,2016,86.7,Male
Tonga,TON,2001,85.3,Total
Tonga,TON,2002,85.3,Total
Tonga,TON,2003,85.3,Total
Tonga,TON,2004,85.4,Total
Tonga,TON,2005,85.4,Total
Tonga,TON,2006,85.4,Total
Tonga,TON,2007,85.5,Total
Tonga,TON,2008,85.5,Total
Tonga,TON,2009,85.6,Total
Tonga,TON,2010,85.6,Total
Tonga,TON,2011,85.6,Total
Tonga,TON,2012,85.7,Total
Tonga,TON,2013,85.7,Total
Tonga,TON,2014,85.7,Total
Tonga,TON,2015,85.8,Total
Tonga,TON,2016,85.8,Total
Trinidad and Tobago,TTO,2001,85.6,Female
Trinidad and Tobago,TTO,2002,85.6,Female
Trinidad and Tobago,TTO,2003,85.6,Female
Trinidad and Tobago,TTO,2004,85.6,Female
Trinidad and Tobago,TTO,2005,85.6,Female
Trinidad and Tobago,TTO,2006,85.6,Female
